collection-date,link-id,vpn-id,service-order.pid,service-order.date-of-provisioning,service-order.service-type,service-order.service-offering,service-order.order-details.service-order-no,service-order.order-details.order-type,stack-type,site-details.location-code,site-details.vendor,site-details.homing-type,primary-link.device,primary-link.interface-type,primary-link.interface-id,primary-link.svlan,primary-link.description,primary-link.ipv4.pe-ipv4-address,primary-link.ipv4.ce-ipv4-address,vrf.vrf-name,vrf.extranet,vrf.maximum-prefixes,vrf.prefixes-threshold,routing.static.ipv4-routes.ipv4-prefixes.network-subnet,routing.static.ipv4-routes.next-hop,routing.maximum-paths.multipath-type,routing.maximum-paths.path-no,qos.policy-type,qos.in-policy-standard,routing,qos.out-policy-standard,service-order.order-details.userid,service-order.order-details.date-of-change,vrf.label-mode,primary-link.mtu,qos.policy-name,qos.direction,qos.flat.mode,qos.flat.default-class-bandwidth,qos.flat.default-class-marking,qos.define-policy,routing.bgp.peer-ipv4,routing.bgp.remote-as,routing.bgp.address-family-ipv4.in-route-policy,routing.bgp.address-family-ipv4.out-route-policy,routing.bgp.local-as.as-number,routing.bgp.local-as.no-prepend,routing.bgp.prefix.maximum,routing.bgp.prefix.threshold,routing.bgp.prefix.warning-only,routing.bgp.local-as.replace-as,site-details.dual-homing.mode,site-details.dual-homing.homing-type,secondary-link.device,secondary-link.interface-id,secondary-link.svlan,secondary-link.ipv4.pe-ipv4-address,secondary-link.ipv4.ce-ipv4-address,routing.bgp.secondary-peer-ipv4,routing.bgp.address-family-ipv4.secondary-in-route-policy,routing.bgp.address-family-ipv4.secondary-out-route-policy,routing.additional-paths,routing.static.ipv4-routes.secondary-next-hop,primary-link.admin-status,secondary-link.admin-status,route-filtering.route-policy.route-policy-name,route-filtering.route-policy.action-type,route-filtering.route-policy.global-action,route-filtering.route-policy.global-set-action.set-community,route-filtering.route-policy.route-policy-actions.condition-type,route-filtering.route-policy.route-policy-actions.action-type,multicast.multicast-site,multicast.multicast-ssm-mapping,multicast.ssm-mapping.ssm-mapping-acl-name,multicast.ssm-mapping.ssm-mapping-group,multicast.igmp.static-groups.group-address,multicast.igmp.static-groups.source-address,vrrp.ipv4-virtual-ip,vrrp.vrrp-id,vrrp.preempt-delay,vrrp.track-interfaces.link-type,vrrp.track-interfaces.track-interface,vrrp.track-interfaces.priority-decrement,vrf.role,site-details.point-of-interconnect,route-filtering.route-policy.global-set-action.set-local-pref,route-filtering.route-policy.global-set-action.set-weight,routing.static.ipv4-routes.ipv4-prefixes.admin-distance,routing.static.ipv4-routes.ipv4-prefixes.secondary-admin-distance,routing.static.ipv4-routes.bfd.minimum-interval,routing.static.ipv4-routes.bfd.multiplier,routing.static.ipv4-routes.secondary-ipv4-route-policy,routing.static.ipv4-routes.ipv4-route-policy,vrf.agg-link-id,vrf.no-hub-import,vrf.additional-running-no,vrf.route-target.rt-value,vrf.route-target.set-rt,routing.advertise-best-external,vrf.spoke-mesh-only
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.20,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.21,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.22,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.23,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.24,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.25,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.26,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.27,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.28,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.29,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.30,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.31,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.32,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.33,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.34,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.35,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.36,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.37,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.40,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.41,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.42,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.43,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.44,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.45,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.46,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.47,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.48,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.50,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.60,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.69,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.5.70,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.8.1,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.8.2,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.8.3,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.8.22,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.8.23,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,IPR30076_IPTV_PRQG0004AN1_NPQFEOL002_IPTV_Multicast,IPR30076_IPTV,RID147732,05102020,infra,Premium,RID147732,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1026.0,IPTV Multicast NPQFEOL002,172.16.93.1/30,172.16.93.2,IPR30076_IPTV,False,40000.0,80.0,,,ibgp,2.0,standard,PLDT-FIXED-CB-IPTV-IN,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tail-end,,iptv-acl,239.0.0.0/8,239.0.10.3,192.168.221.1,,,,,,,,,,,,,,,,,,,,,,,
